date,machine_id,product_type,shift,workers,machine_hours,downtime_hours,maintenance_hours,material_availability_pct,quality_rate_pct,temperature_c,energy_consumption_kwh,production_target,actual_production,production_gap,shortfall_units,units_per_hour,required_ot_hours,ot_rate_per_hour,ot_workers,estimated_ot_cost,production_status
2024-04-22,M02,Product_A,Night,19,8.3,1.36,0.37,76.08,88.77,25.1,216.32,401,235,166,166,31.66,5.24,230,12,14462.4,Shortfall
2024-04-22,M03,Product_B,Morning,29,10.29,2.52,0.73,91.96,97.51,21.9,502.95,551,398,153,153,46.02,3.32,180,18,10756.8,Shortfall
2024-04-23,M01,Product_B,Evening,11,9.66,0.76,1.29,80.27,88.56,35.6,590.11,454,267,187,187,30.37,6.16,200,7,8624.0,Shortfall
2024-04-23,M01,Product_B,Night,18,6.83,1.95,1.39,75.09,88.1,26.2,551.26,300,164,136,136,31.11,4.37,230,11,11056.1,Shortfall
2024-04-23,M04,Product_B,Morning,17,11.37,1.12,0.26,94.29,99.9,28.4,315.58,534,436,98,98,40.89,2.4,180,11,4752.0,Shortfall
2024-04-23,M01,Product_C,Morning,27,11.14,1.14,0.96,95.91,89.47,27.0,180.15,491,385,106,106,37.83,2.8,180,17,8568.0,Shortfall
2024-04-23,M03,Product_C,Evening,27,10.26,1.48,0.71,98.68,94.15,21.4,270.38,440,385,55,55,41.86,1.31,200,17,4454.0,Shortfall
2024-04-23,M01,Product_A,Night,11,6.07,0.26,1.22,96.83,90.92,30.1,474.67,325,204,121,121,37.09,3.26,230,7,5248.6,Shortfall
2024-04-24,M03,Product_C,Evening,14,6.43,1.63,1.87,85.74,93.39,32.7,194.33,284,160,124,124,32.79,3.78,200,9,6804.0,Shortfall
2024-04-24,M02,Product_A,Evening,20,7.63,2.72,0.75,82.86,88.38,32.9,316.81,417,215,202,202,36.62,5.52,200,12,13248.0,Shortfall
2024-04-24,M04,Product_B,Night,24,11.15,0.86,1.16,88.86,97.04,35.8,562.15,482,355,127,127,34.56,3.67,230,15,12661.5,Shortfall
2024-04-24,M01,Product_B,Evening,24,11.97,1.1,1.11,83.23,99.35,23.1,386.95,606,439,167,167,39.99,4.18,200,15,12540.0,Shortfall
2024-04-24,M05,Product_B,Morning,15,6.79,0.9,1.39,94.49,89.21,32.9,499.45,339,222,117,117,38.22,3.06,180,9,4957.2,Shortfall
2024-04-24,M02,Product_B,Morning,17,10.2,1.49,0.78,94.88,89.19,29.6,362.45,511,344,167,167,37.77,4.42,180,11,8751.6,Shortfall
2024-04-24,M04,Product_A,Night,26,7.44,1.41,0.94,85.39,88.9,23.9,633.47,370,234,136,136,36.93,3.68,230,16,13542.4,Shortfall
2024-04-24,M04,Product_A,Evening,22,11.32,0.41,0.28,78.61,93.21,35.8,487.07,588,376,212,212,34.19,6.2,200,14,17360.0,Shortfall
2024-04-24,M02,Product_C,Morning,10,9.55,1.63,0.77,94.92,99.97,35.0,640.51,405,293,112,112,34.95,3.2,180,6,3456.0,Shortfall
2024-04-24,M03,Product_A,Morning,17,6.85,0.37,1.7,99.43,91.82,31.2,204.72,400,306,94,94,50.57,1.86,180,11,3682.8,Shortfall
2024-04-24,M02,Product_B,Morning,21,11.98,2.81,0.18,93.57,88.63,32.1,481.44,560,391,169,169,37.7,4.48,180,13,10483.2,Shortfall
2024-04-24,M03,Product_A,Evening,28,9.87,2.79,1.95,96.49,97.06,26.2,505.51,559,409,150,150,53.44,2.81,200,17,9554.0,Shortfall
2024-04-24,M02,Product_B,Evening,15,8.54,0.3,1.79,84.95,90.09,36.6,188.27,407,236,171,171,30.46,5.61,200,9,10098.0,Shortfall
2024-04-25,M04,Product_B,Morning,10,9.46,0.51,1.07,95.33,98.83,28.5,280.45,419,340,79,79,38.61,2.05,180,6,2214.0,Shortfall
2024-04-25,M03,Product_A,Evening,20,8.47,2.34,0.32,94.39,93.88,20.5,381.32,489,329,160,160,46.53,3.44,200,12,8256.0,Shortfall
2024-04-25,M03,Product_A,Evening,21,6.31,2.52,1.09,87.82,91.86,35.0,317.25,370,194,176,176,42.71,4.12,200,13,10712.0,Shortfall
2024-04-25,M05,Product_B,Morning,9,10.91,0.77,0.35,97.89,98.52,31.6,383.27,534,405,129,129,39.08,3.3,180,6,3564.0,Shortfall
2024-04-25,M04,Product_B,Evening,10,6.33,0.09,1.91,79.15,90.94,33.0,480.11,290,148,142,142,26.37,5.38,200,6,6456.0,Shortfall
2024-04-25,M01,Product_B,Morning,22,11.49,0.06,1.55,94.3,98.91,26.8,415.2,561,511,50,50,46.82,1.07,180,14,2696.4,Shortfall
2024-04-26,M01,Product_A,Evening,22,11.6,1.15,0.35,88.76,90.26,34.9,551.01,651,443,208,208,40.85,5.09,200,14,14252.0,Shortfall
2024-04-26,M05,Product_A,Morning,13,9.42,0.07,1.7,79.28,93.86,35.3,611.36,510,302,208,208,34.37,6.05,180,8,8712.0,Shortfall
2024-04-26,M02,Product_C,Evening,21,8.64,1.8,1.05,99.73,88.49,28.4,524.64,366,248,118,118,34.05,3.47,200,13,9022.0,Shortfall
2024-04-26,M02,Product_A,Night,8,9.19,2.89,1.18,80.94,88.04,37.4,441.09,438,174,264,264,24.21,10.9,230,5,12535.0,Shortfall
2024-04-26,M05,Product_C,Morning,8,6.47,1.36,1.61,84.3,92.81,35.4,300.57,266,144,122,122,27.92,4.37,180,5,3933.0,Shortfall
2024-04-26,M03,Product_A,Morning,26,8.17,0.67,0.53,91.11,95.37,34.5,646.89,482,370,112,112,48.58,2.31,180,16,6652.8,Shortfall
2024-04-26,M02,Product_A,Evening,25,7.61,0.02,1.67,76.23,98.72,34.1,190.17,383,265,118,118,37.78,3.12,200,15,9360.0,Shortfall
2024-04-26,M04,Product_A,Evening,11,9.61,0.85,1.95,80.39,99.11,37.9,182.45,481,278,203,203,32.86,6.18,200,7,8652.0,Shortfall
2024-04-26,M01,Product_B,Evening,24,8.99,1.92,1.75,97.25,90.04,31.8,298.54,432,327,105,105,44.66,2.35,200,15,7050.0,Shortfall
2024-04-26,M01,Product_A,Evening,9,6.96,1.31,0.97,86.76,91.89,23.8,301.55,395,223,172,172,37.8,4.55,200,6,5460.0,Shortfall
2024-04-26,M04,Product_A,Morning,23,8.02,1.08,1.64,92.57,97.74,29.3,405.28,423,313,110,110,45.68,2.41,180,14,6073.2,Shortfall
2024-04-26,M05,Product_B,Evening,19,6.68,0.87,0.88,93.65,96.82,31.9,381.2,308,240,68,68,40.72,1.67,200,12,4008.0,Shortfall
2024-04-27,M01,Product_B,Evening,8,11.63,0.46,1.28,81.99,96.98,23.2,381.23,587,362,225,225,33.12,6.79,200,5,6790.0,Shortfall
2024-04-27,M01,Product_C,Evening,26,11.72,0.81,0.97,90.68,97.89,24.4,449.7,498,414,84,84,37.86,2.22,200,16,7104.0,Shortfall
2024-04-27,M01,Product_B,Night,30,9.22,2.38,1.32,83.8,99.73,22.4,464.8,421,297,124,124,39.87,3.11,230,18,12875.4,Shortfall
2024-04-27,M02,Product_B,Evening,17,9.1,2.77,1.96,98.44,90.55,30.8,525.9,412,274,138,138,39.76,3.47,200,11,7634.0,Shortfall
2024-04-27,M04,Product_A,Morning,29,6.05,1.26,1.94,84.63,90.46,22.8,483.37,312,205,107,107,43.82,2.44,180,18,7905.6,Shortfall
2024-04-27,M02,Product_A,Morning,19,10.05,2.75,0.73,99.67,98.23,23.5,456.4,519,411,108,108,49.63,2.18,180,12,4708.8,Shortfall
2024-04-27,M04,Product_A,Morning,28,6.28,0.76,1.72,82.67,97.93,22.9,518.16,319,250,69,69,47.53,1.45,180,17,4437.0,Shortfall
2024-04-27,M03,Product_A,Morning,9,9.6,2.45,1.26,94.37,90.85,32.0,643.83,567,329,238,238,42.12,5.65,180,6,6102.0,Shortfall
2024-04-27,M03,Product_A,Evening,24,6.12,1.12,0.0,98.63,94.73,30.8,251.3,344,295,49,49,53.6,0.91,200,15,2730.0,Shortfall
2024-04-27,M02,Product_A,Evening,13,10.01,0.45,0.32,75.14,92.03,28.2,363.35,550,300,250,250,31.09,8.04,200,8,12864.0,Shortfall
2024-04-27,M02,Product_A,Morning,28,6.12,2.36,0.88,96.54,89.02,37.2,542.83,328,206,122,122,45.64,2.67,180,17,8170.2,Shortfall
2024-04-27,M04,Product_B,Night,8,10.99,0.84,0.35,91.91,99.37,20.9,401.96,484,314,170,170,30.18,5.63,230,5,6474.5,Shortfall
2024-04-28,M03,Product_A,Evening,30,10.5,0.64,0.48,97.64,98.1,34.3,622.96,568,548,20,20,54.91,0.36,200,18,1296.0,Minor Shortfall
2024-04-28,M03,Product_A,Evening,21,6.23,1.27,0.75,82.71,99.69,33.5,182.07,342,211,131,131,40.05,3.27,200,13,8502.0,Shortfall
2024-04-28,M04,Product_C,Morning,11,6.71,0.25,1.0,92.5,96.35,30.1,240.88,277,196,81,81,31.5,2.57,180,7,3238.2,Shortfall
2024-04-28,M03,Product_B,Morning,14,10.23,0.61,1.65,94.11,96.07,27.1,417.33,533,402,131,131,43.15,3.04,180,9,4924.8,Shortfall
2024-04-29,M05,Product_B,Morning,25,11.85,0.62,1.36,80.8,89.74,31.3,552.52,585,417,168,168,37.8,4.44,180,15,11988.0,Shortfall
2024-04-29,M02,Product_B,Morning,13,11.87,1.21,1.96,96.8,90.64,35.1,333.05,542,381,161,161,36.22,4.45,180,8,6408.0,Shortfall
2024-04-29,M02,Product_A,Night,28,7.32,1.65,0.68,85.26,91.03,35.0,200.02,359,243,116,116,39.36,2.95,230,17,11534.5,Shortfall
2024-04-29,M05,Product_C,Evening,13,10.63,2.61,1.54,76.64,94.72,32.6,368.82,418,241,177,177,27.84,6.36,200,8,10176.0,Shortfall
2024-04-29,M04,Product_C,Morning,29,7.44,1.9,1.67,93.87,97.34,33.9,427.8,292,222,70,70,38.21,1.83,180,18,5929.2,Shortfall
2024-04-29,M01,Product_A,Morning,15,7.48,2.31,0.31,94.94,90.31,31.5,500.5,434,277,157,157,45.4,3.46,180,9,5605.2,Shortfall
2024-04-29,M02,Product_B,Evening,27,8.79,0.95,1.17,93.92,90.6,36.0,632.93,416,299,117,117,38.05,3.07,200,17,10438.0,Shortfall
2024-04-29,M01,Product_A,Morning,16,7.09,2.49,0.16,99.94,99.52,26.5,467.33,411,281,130,130,49.61,2.62,180,10,4716.0,Shortfall
2024-04-29,M04,Product_C,Night,30,6.71,1.54,1.72,90.41,93.48,30.7,486.49,248,171,77,77,32.5,2.37,230,18,9811.8,Shortfall
2024-04-30,M04,Product_C,Night,22,11.69,0.39,1.47,87.13,99.88,36.8,353.38,440,316,124,124,28.83,4.3,230,14,13846.0,Shortfall
2024-04-30,M04,Product_C,Night,11,9.76,1.37,1.3,90.59,88.05,27.4,481.22,348,232,116,116,27.13,4.28,230,7,6890.8,Shortfall
2024-04-30,M02,Product_A,Night,25,7.52,2.23,1.58,98.74,95.54,29.8,620.13,380,259,121,121,45.12,2.68,230,15,9246.0,Shortfall
2024-04-30,M03,Product_A,Evening,22,10.87,1.79,1.63,97.29,91.55,33.8,569.22,631,451,180,180,48.42,3.72,200,14,10416.0,Shortfall
2024-04-30,M05,Product_C,Night,15,9.11,0.24,0.4,84.73,96.37,37.3,327.77,360,256,104,104,28.97,3.59,230,9,7431.3,Shortfall
2024-05-01,M03,Product_A,Night,18,7.15,0.32,0.98,99.25,93.24,32.6,649.14,373,332,41,41,50.07,0.82,230,11,2074.6,Shortfall
2024-05-01,M04,Product_A,Evening,12,7.59,1.27,1.11,79.98,90.46,20.6,284.98,377,200,177,177,30.76,5.75,200,8,9200.0,Shortfall
2024-05-01,M01,Product_B,Evening,27,8.48,0.51,0.12,85.83,91.88,35.5,420.41,405,307,98,98,37.63,2.6,200,17,8840.0,Shortfall
2024-05-01,M05,Product_A,Night,18,10.84,1.77,1.44,94.09,93.93,36.7,499.72,539,392,147,147,41.87,3.51,230,11,8880.3,Shortfall
2024-05-01,M05,Product_B,Night,30,9.08,1.18,1.92,83.19,93.45,23.4,407.16,399,287,112,112,36.99,3.03,230,18,12544.2,Shortfall
2024-05-01,M02,Product_B,Evening,12,8.82,0.47,1.56,82.4,98.44,29.2,425.06,404,254,150,150,31.69,4.73,200,8,7568.0,Shortfall
2024-05-01,M05,Product_A,Night,29,8.63,2.88,0.95,91.75,95.74,32.8,577.31,444,326,118,118,48.56,2.43,230,18,10060.2,Shortfall
2024-05-01,M01,Product_B,Morning,27,6.97,0.29,1.49,79.67,91.1,36.7,417.94,356,213,143,143,33.87,4.22,180,17,12913.2,Shortfall
2024-05-01,M05,Product_A,Morning,25,8.2,2.56,1.46,84.31,99.5,24.9,617.68,472,298,174,174,47.44,3.67,180,15,9909.0,Shortfall
2024-05-02,M03,Product_C,Morning,20,7.95,1.14,0.4,92.68,97.64,33.5,520.93,364,291,73,73,40.51,1.8,180,12,3888.0,Shortfall
2024-05-02,M01,Product_A,Evening,20,11.29,0.66,0.59,89.72,94.34,34.6,251.86,596,457,139,139,42.63,3.26,200,12,7824.0,Shortfall
2024-05-02,M05,Product_B,Morning,20,9.93,1.07,0.45,80.54,93.76,26.5,522.65,491,347,144,144,37.78,3.81,180,12,8229.6,Shortfall
2024-05-02,M04,Product_B,Morning,30,11.1,2.93,1.18,82.68,89.13,20.9,237.63,526,332,194,194,36.58,5.3,180,18,17172.0,Shortfall
2024-05-02,M02,Product_A,Morning,14,8.92,0.29,1.97,98.83,94.22,31.8,539.28,484,381,103,103,47.21,2.18,180,9,3531.6,Shortfall
2024-05-02,M01,Product_B,Morning,14,10.85,1.09,0.93,98.72,99.79,36.5,576.84,559,430,129,129,43.32,2.98,180,9,4827.6,Shortfall
2024-05-02,M03,Product_C,Evening,10,11.75,0.34,0.35,98.04,95.98,34.0,340.63,494,398,96,96,34.79,2.76,200,6,3312.0,Shortfall
2024-05-02,M04,Product_B,Evening,12,9.47,1.7,0.73,75.52,98.15,27.5,299.55,418,262,156,156,31.64,4.93,200,8,7888.0,Shortfall
2024-05-03,M01,Product_A,Morning,12,10.33,2.47,1.65,96.59,99.83,26.4,469.07,588,429,159,159,51.11,3.11,180,8,4478.4,Shortfall
2024-05-03,M04,Product_A,Morning,13,7.4,2.32,0.38,98.1,93.19,23.8,220.66,405,267,138,138,44.57,3.1,180,8,4464.0,Shortfall
2024-05-03,M04,Product_A,Night,15,10.83,0.05,0.42,83.56,99.81,35.5,337.19,505,374,131,131,35.1,3.73,230,9,7721.1,Shortfall
2024-05-03,M05,Product_A,Night,29,7.56,1.28,0.06,82.73,89.0,26.6,631.8,388,246,142,142,35.99,3.95,230,18,16353.0,Shortfall
2024-05-03,M04,Product_B,Morning,14,9.24,1.96,1.48,90.86,90.42,26.4,523.61,441,259,182,182,33.88,5.37,180,9,8699.4,Shortfall
2024-05-03,M05,Product_B,Evening,13,6.17,1.65,1.16,84.68,94.01,31.8,186.3,299,172,127,127,35.42,3.59,200,8,5744.0,Shortfall
2024-05-03,M01,Product_B,Evening,20,8.49,1.52,1.0,81.22,89.35,22.1,594.67,406,254,152,152,34.78,4.37,200,12,10488.0,Shortfall
2024-05-04,M01,Product_B,Morning,14,6.1,0.45,0.9,99.75,99.06,27.8,550.82,295,275,20,20,49.66,0.4,180,9,648.0,Shortfall
2024-05-04,M04,Product_C,Night,12,9.11,1.53,1.39,97.99,98.36,27.7,615.98,334,253,81,81,32.51,2.49,230,8,4581.6,Shortfall
2024-05-04,M02,Product_A,Evening,21,10.92,0.09,1.86,96.59,99.44,22.5,648.37,582,501,81,81,49.02,1.65,200,13,4290.0,Shortfall
2024-05-05,M05,Product_C,Morning,18,7.43,1.89,0.62,86.56,99.08,29.2,339.64,324,213,111,111,34.5,3.22,180,11,6375.6,Shortfall
2024-05-05,M04,Product_A,Night,17,7.26,1.6,1.25,88.35,91.57,27.3,444.99,352,219,133,133,36.85,3.61,230,11,9133.3,Shortfall
2024-05-05,M04,Product_A,Evening,19,10.28,1.9,0.45,77.49,99.73,28.4,428.32,545,331,214,214,36.46,5.87,200,12,14088.0,Shortfall
2024-05-05,M01,Product_A,Night,18,11.61,1.72,0.56,92.6,98.45,37.1,598.3,621,474,147,147,45.28,3.25,230,11,8222.5,Shortfall
2024-05-05,M01,Product_A,Evening,19,8.67,1.48,0.17,87.73,90.24,20.5,518.07,458,321,137,137,41.17,3.33,200,12,7992.0,Shortfall
2024-05-05,M05,Product_B,Morning,20,9.4,0.03,1.23,88.25,99.27,21.8,379.21,480,354,126,126,39.54,3.19,180,12,6890.4,Shortfall
2024-05-05,M02,Product_B,Night,14,6.76,2.72,1.69,82.36,89.28,30.0,364.68,285,157,128,128,33.6,3.81,230,9,7886.7,Shortfall
2024-05-05,M03,Product_A,Night,15,7.33,2.73,1.91,81.43,97.19,27.2,207.29,395,194,201,201,37.6,5.35,230,9,11074.5,Shortfall
2024-05-06,M03,Product_B,Night,29,10.84,1.58,0.25,86.0,91.67,21.8,282.1,487,356,131,131,36.02,3.64,230,18,15069.6,Shortfall
2024-05-06,M04,Product_B,Night,9,9.89,2.96,2.0,91.84,94.23,20.7,584.89,399,239,160,160,31.61,5.06,230,6,6982.8,Shortfall
2024-05-06,M04,Product_A,Morning,15,10.11,0.96,1.18,96.56,96.32,22.5,271.74,523,379,144,144,41.33,3.48,180,9,5637.6,Shortfall
2024-05-06,M03,Product_A,Morning,24,7.18,1.58,0.37,95.58,99.2,33.3,494.88,398,342,56,56,55.33,1.01,180,15,2727.0,Shortfall
2024-05-06,M02,Product_C,Evening,26,11.34,1.75,0.11,79.37,92.21,32.6,319.83,473,320,153,153,30.95,4.94,200,16,15808.0,Shortfall
2024-05-07,M05,Product_C,Night,13,10.24,0.75,0.67,88.28,92.14,31.4,450.52,386,287,99,99,29.92,3.31,230,8,6090.4,Shortfall
2024-05-07,M04,Product_A,Evening,14,11.05,2.42,1.9,75.39,90.27,21.8,421.84,553,282,271,271,31.15,8.7,200,9,15660.0,Shortfall
2024-05-07,M02,Product_C,Morning,16,11.46,0.16,0.66,93.78,93.62,35.8,191.28,491,363,128,128,32.58,3.93,180,10,7074.0,Shortfall
2024-05-07,M02,Product_A,Evening,30,8.08,0.12,0.68,96.32,91.47,26.3,437.54,441,389,52,52,50.03,1.04,200,18,3744.0,Shortfall
2024-05-07,M05,Product_C,Morning,12,7.26,0.87,1.1,79.43,94.66,25.5,264.73,294,178,116,116,27.83,4.17,180,8,6004.8,Shortfall
2024-05-07,M03,Product_B,Morning,12,7.15,0.16,0.71,86.26,99.38,20.4,232.27,367,279,88,88,40.95,2.15,180,8,3096.0,Shortfall
2024-05-07,M01,Product_A,Evening,28,11.02,1.78,0.85,96.94,94.36,27.8,406.3,622,482,140,140,49.47,2.83,200,17,9622.0,Shortfall
2024-05-07,M04,Product_B,Evening,29,7.47,0.98,0.78,99.89,93.87,23.9,449.11,328,281,47,47,42.2,1.11,200,18,3996.0,Shortfall
2024-05-07,M01,Product_A,Evening,10,8.3,1.76,1.48,76.0,92.65,27.6,512.93,474,228,246,246,33.46,7.35,200,6,8820.0,Shortfall
2024-05-07,M03,Product_A,Night,29,9.84,2.04,0.57,89.08,96.63,32.7,371.41,545,421,124,124,49.42,2.51,230,18,10391.4,Shortfall
2024-05-07,M02,Product_C,Morning,17,8.13,1.01,0.73,81.56,96.16,36.1,226.51,334,206,128,128,28.15,4.55,180,11,9009.0,Shortfall
2024-05-08,M03,Product_A,Morning,21,11.17,1.24,1.37,85.65,90.24,27.8,493.38,630,454,176,176,45.36,3.88,180,13,9079.2,Shortfall
2024-05-08,M05,Product_B,Evening,16,8.23,0.63,0.99,98.17,95.87,36.5,371.57,391,311,80,80,41.26,1.94,200,10,3880.0,Shortfall
2024-05-08,M02,Product_A,Evening,11,11.6,2.39,0.94,77.76,95.54,23.7,613.67,622,346,276,276,34.75,7.94,200,7,11116.0,Shortfall
2024-05-08,M03,Product_A,Evening,18,6.05,1.11,1.81,85.11,94.45,36.8,229.65,326,196,130,130,40.78,3.19,200,11,7018.0,Shortfall
2024-05-08,M04,Product_A,Night,8,10.12,0.94,0.04,88.09,97.15,30.4,564.21,497,345,152,152,35.98,4.22,230,5,4853.0,Shortfall
2024-05-08,M03,Product_B,Morning,22,11.79,2.39,1.23,90.14,98.66,25.2,340.56,597,431,166,166,42.91,3.87,180,14,9752.4,Shortfall
2024-05-08,M03,Product_B,Evening,15,10.5,2.4,0.47,95.86,95.96,25.3,316.91,497,361,136,136,40.04,3.4,200,9,6120.0,Shortfall
2024-05-08,M01,Product_B,Evening,22,6.05,0.33,1.69,93.21,91.76,24.4,223.83,302,221,81,81,41.88,1.93,200,14,5404.0,Shortfall
2024-05-08,M04,Product_B,Morning,21,8.14,1.37,0.2,92.73,92.97,37.2,646.88,393,280,113,113,38.27,2.95,180,13,6903.0,Shortfall
2024-05-08,M05,Product_A,Evening,20,9.02,0.09,0.07,84.66,96.16,23.5,294.55,503,393,110,110,43.93,2.5,200,12,6000.0,Shortfall
2024-05-08,M01,Product_B,Morning,25,6.34,1.98,1.41,76.77,91.24,32.4,232.43,302,171,131,131,35.94,3.64,180,15,9828.0,Shortfall
2024-05-09,M04,Product_C,Morning,28,11.5,2.17,0.25,75.6,99.62,21.4,202.63,444,320,124,124,31.31,3.96,180,17,12117.6,Shortfall
2024-05-09,M04,Product_B,Night,25,10.13,1.23,0.15,91.21,95.35,38.0,639.0,423,341,82,82,36.27,2.26,230,15,7797.0,Shortfall
2024-05-09,M04,Product_B,Morning,9,8.2,1.56,1.05,96.18,90.19,33.8,573.78,362,235,127,127,33.69,3.77,180,6,4071.6,Shortfall
2024-05-09,M02,Product_C,Morning,26,7.89,0.47,1.8,84.3,98.98,23.9,298.77,315,246,69,69,35.14,1.96,180,16,5644.8,Shortfall
2024-05-09,M01,Product_C,Evening,21,10.44,0.54,1.48,98.86,90.84,22.6,246.29,425,363,62,62,37.71,1.64,200,13,4264.0,Shortfall
2024-05-09,M04,Product_B,Evening,15,6.57,2.17,0.26,81.1,95.29,27.9,199.16,290,155,135,135,29.33,4.6,200,9,8280.0,Shortfall
2024-05-09,M01,Product_A,Evening,12,6.04,0.91,0.22,87.52,95.87,22.5,185.7,343,203,140,140,37.16,3.77,200,8,6032.0,Shortfall
2024-05-09,M02,Product_A,Night,20,6.53,1.6,0.57,75.56,92.74,31.5,192.23,322,165,157,157,30.27,5.19,230,12,14324.4,Shortfall
2024-05-09,M05,Product_A,Night,14,9.06,1.14,1.77,76.38,99.63,24.4,530.69,457,289,168,168,36.99,4.54,230,9,9397.8,Shortfall
2024-05-09,M04,Product_A,Evening,26,10.68,0.31,0.43,89.1,98.08,33.5,582.43,524,488,36,36,47.11,0.76,200,16,2432.0,Shortfall
2024-05-09,M04,Product_A,Morning,25,7.31,0.94,0.36,87.01,89.61,26.5,371.49,368,289,79,79,43.35,1.82,180,15,4914.0,Shortfall
2024-05-09,M03,Product_A,Morning,20,9.85,1.67,1.96,80.99,90.07,28.5,616.05,559,338,221,221,40.99,5.39,180,12,11642.4,Shortfall
2024-05-09,M02,Product_C,Evening,10,11.25,0.38,0.96,82.65,91.8,33.3,260.67,464,294,170,170,27.46,6.19,200,6,7428.0,Shortfall
2024-05-09,M03,Product_B,Morning,24,8.95,2.35,1.25,80.35,90.54,26.8,563.08,437,285,152,152,39.47,3.85,180,15,10395.0,Shortfall
2024-05-10,M03,Product_C,Morning,25,8.2,1.01,0.21,89.98,96.2,28.9,611.8,364,325,39,39,42.93,0.91,180,15,2457.0,Shortfall
2024-05-10,M02,Product_B,Evening,25,6.56,1.76,0.21,90.68,97.81,36.2,333.63,319,226,93,93,40.95,2.27,200,15,6810.0,Shortfall
2024-05-10,M01,Product_B,Morning,28,10.61,2.16,0.6,92.85,90.15,32.1,294.57,508,403,105,105,43.75,2.4,180,17,7344.0,Shortfall
2024-05-10,M02,Product_B,Evening,10,8.13,1.55,0.83,85.99,94.7,21.8,440.59,384,239,145,145,34.21,4.24,200,6,5088.0,Shortfall
2024-05-10,M05,Product_B,Evening,18,10.45,1.35,1.74,77.61,96.14,24.7,232.24,498,299,199,199,32.86,6.06,200,11,13332.0,Shortfall
2024-05-10,M04,Product_A,Evening,11,7.67,0.69,1.11,92.64,96.21,30.6,260.5,393,263,130,130,38.1,3.41,200,7,4774.0,Shortfall
2024-05-10,M04,Product_B,Evening,17,7.01,1.82,1.27,89.37,90.26,37.3,195.57,318,183,135,135,32.89,4.1,200,11,9020.0,Shortfall
2024-05-10,M05,Product_A,Night,17,11.93,1.94,1.85,92.92,99.73,23.1,331.39,610,464,146,146,45.42,3.21,230,11,8121.3,Shortfall
2024-05-10,M04,Product_B,Morning,25,11.7,2.35,0.01,75.94,92.72,20.2,581.17,532,358,174,174,34.41,5.06,180,15,13662.0,Shortfall
2024-05-10,M01,Product_B,Night,19,7.47,2.26,1.45,96.62,99.78,21.7,349.03,333,261,72,72,45.63,1.58,230,12,4360.8,Shortfall
2024-05-11,M05,Product_C,Morning,27,10.72,0.12,1.48,79.36,91.09,23.5,518.25,447,323,124,124,31.87,3.89,180,17,11903.4,Shortfall
2024-05-11,M05,Product_A,Morning,26,8.9,1.14,0.06,84.97,98.68,27.9,295.74,490,376,114,114,45.56,2.5,180,16,7200.0,Shortfall
2024-05-11,M03,Product_C,Night,18,7.44,0.03,0.84,77.7,95.6,25.5,244.1,296,222,74,74,31.14,2.38,230,11,6021.4,Shortfall
2024-05-11,M03,Product_A,Morning,10,9.19,2.98,0.51,91.42,92.07,20.0,608.02,519,283,236,236,38.39,6.15,180,6,6642.0,Shortfall
2024-05-11,M02,Product_A,Morning,14,10.95,1.39,1.52,82.29,95.94,22.9,181.59,606,355,251,251,36.77,6.83,180,9,11064.6,Shortfall
2024-05-11,M03,Product_A,Morning,24,9.32,1.53,1.45,97.61,93.8,32.2,554.87,527,449,78,78,56.33,1.38,180,15,3726.0,Shortfall
2024-05-11,M02,Product_B,Morning,9,6.4,1.22,0.45,94.72,95.62,35.4,334.31,303,199,104,104,35.72,2.91,180,6,3142.8,Shortfall
2024-05-11,M05,Product_B,Morning,19,9.68,0.46,0.68,95.14,97.29,24.9,188.13,473,381,92,92,41.46,2.22,180,12,4795.2,Shortfall
2024-05-11,M04,Product_A,Morning,25,8.91,0.66,0.99,92.88,96.42,27.5,645.64,477,410,67,67,50.0,1.34,180,15,3618.0,Shortfall
2024-05-12,M02,Product_B,Night,26,9.19,0.16,0.64,99.62,96.42,27.7,274.17,415,365,50,50,41.11,1.22,230,16,4489.6,Shortfall
2024-05-12,M01,Product_C,Night,16,8.94,2.2,0.17,94.13,90.67,33.4,456.57,355,245,110,110,31.94,3.44,230,10,7912.0,Shortfall
2024-05-12,M01,Product_B,Evening,23,7.83,1.54,1.4,96.85,88.93,34.1,634.5,374,268,106,106,41.28,2.57,200,14,7196.0,Shortfall
2024-05-12,M01,Product_C,Night,18,8.89,1.81,1.64,76.78,88.27,29.3,428.23,350,199,151,151,27.18,5.56,230,11,14066.8,Shortfall
2024-05-12,M01,Product_A,Morning,24,10.76,1.28,0.02,76.74,96.1,23.8,387.34,625,399,226,226,39.71,5.69,180,15,15363.0,Shortfall
2024-05-12,M05,Product_A,Morning,8,10.59,2.31,1.11,81.27,90.04,20.8,296.5,577,295,282,282,33.03,8.54,180,5,7686.0,Shortfall
2024-05-12,M03,Product_C,Morning,10,8.9,1.24,0.82,91.98,94.95,35.3,536.04,406,257,149,149,32.4,4.6,180,6,4968.0,Shortfall
2024-05-12,M03,Product_A,Morning,27,10.6,1.54,0.85,85.64,97.06,36.8,195.64,627,428,199,199,45.26,4.4,180,17,13464.0,Shortfall
2024-05-13,M04,Product_B,Night,8,6.48,2.41,0.08,90.85,99.5,26.4,547.63,269,158,111,111,30.82,3.6,230,5,4140.0,Shortfall
